// use this 
Id	FileName	Copyright	Title	Subject	Description	Tags	ThematicLink	Authors 
WEB-0462_teraphim_with_mold	WEB-0462_teraphim_with_mold.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Teraphim		A teraphim with its mold	תְּרָפִים; idol; אֱלִיל; גִּלּוּל; סֶמֶל; צִיר; צֶלֶם; תַבְנִית; ἄγαλμα; εἴδωλον; εἰκών; κατείδωλος; τύπος; χάραγμα; צְלֵם	Realia:4.6.1	https://commons.wikimedia.org/wiki/File:Modern_Bronze_Cast_of_Goddess_Figure_Using_Ancient_Stone_Mould,_Nahariya,_19th-17th_C._BC_(29345740718).jpg
WEB-0463_stone_image	WEB-0463_stone_image.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Stone image		Head of Ammonite deity (late 8th c. BCE)	אֶבֶן מַשְׂכִּית; פָּסִיל; פֶּסֶל; γλυπτός	Realia:4.6.2	https://commons.wikimedia.org/wiki/File:Edomite_Head,_c._600_BC_(42499764924).jpg
WEB-0464_asherah_en	WEB-0464_asherah_en.jpg	© Louvre Museum, CC BY-SA 2.0, via Wikimedia Commons	Asherah	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	Bronze model from Elam with a pole used as a cultic object for the goddess Asherah	MVR; שִׁקּוּץ; תֹּועֵבָה; אֲשֵׁרָה	Realia:4.6.4	https://commons.wikimedia.org/wiki/File:Sit-Shamski_bronze_model_from_Susa_0137.jpg; cropped; modified
WEB-0465_pillar_memorial_stone	WEB-0465_pillar_memorial_stone.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Pillar, memorial stone		Sacred pillars	מַצֵּבָה; στήλη	Realia:4.6.6	https://commons.wikimedia.org/wiki/File:Orthostat_Temple,_Hazor,_15th-13th_C._BC_(43167753242).jpg
WEB-0466_shrine	WEB-0466_shrine.jpg	© Oren Rozen, CC BY-SA 4.0, via Wikimedia Commons	Shrine		Clay shrine model	ναός	Realia:4.6.7	https://commons.wikimedia.org/wiki/File:Tel_Rehov_Exhibition_090316_05.jpg
WEB-0467_burial	WEB-0467_burial.jpg	© Carole Raddato from FRANKFURT, Germany, CC BY-SA 2.0, via Wikimedia Commons	Burial	OBJECTS, TOOLS & TRADES	Tomb with niches, with wall painting of man playing a flute and woman playing a harp (Beit Guvrin)	MVR; τάφος; μνῆμα; μνημεῖον	Realia:4.8.1	https://commons.wikimedia.org/wiki/File:Sidonian_burial_caves,_Beit_Guvrin,_Israel_(15092272543).jpg
WEB-0468_stone_closure	WEB-0468_stone_closure.jpg	© Ian Scott, CC BY-SA 2.0, via Wikimedia Commons	Stone closure		Round stone for sealing a tomb entrance	λίθος	Realia:4.8.1.1	https://commons.wikimedia.org/wiki/File:A_reconstructed_tomb_with_rolling_stone_at_Nazareth_Village_(5803250852).jpg
WEB-0469_burial_mound	WEB-0469_burial_mound.jpg	© ניסים טבקה Pikiwiki Israel, CC BY 2.5, via Wikimedia Commons	Burial mound	CULTURE	A pile of stones sometimes marks a burial site	MVR; χειμών	Realia:4.8.2	https://commons.wikimedia.org/wiki/File:PikiWiki_Israel_32492_Cities_in_Israel.jpg
WEB-0470_coffin	WEB-0470_coffin.jpg	© Deror Avi, CC BY-SA 3.0, via Wikimedia Commons	Coffin		Stone coffins or ossuaries in the garden of Dominus Flevit on the Mount of Olives	אֲרֹון; מִטָּה; σορός	Realia:4.8.4	https://commons.wikimedia.org/wiki/File:Bechi_Haadon_IMG_3410.JPG
WEB-0471_pottery_shard_lots	WEB-0471_pottery_shard_lots.jpg	© Eliot from The Negev, CC BY 2.0, via Wikimedia Commons	Pottery shard lots		Pottery shard lots	גּוֹרָל; κλῆρος; λαγχάνω	Realia:4.9	https://commons.wikimedia.org/wiki/File:Masada_ostraka_-_heatkernel.jpg
WEB-0472_lamp	WEB-0472_lamp.jpg	© Davidbena, CC BY-SA 4.0, via Wikimedia Commons	Lamp		Oil lamp, Roman period	λύχνος; λαμπάς	Realia:5.1	https://commons.wikimedia.org/wiki/File:Ner_005.jpg
WEB-0473_lantern	WEB-0473_lantern.jpg	© Jiří Sedláček, CC BY-SA 3.0, via Wikimedia Commons	Lantern		Lantern	φανός;	Realia:5.3	https://commons.wikimedia.org/wiki/File:Bethlehem_light_in_T%C5%99eb%C3%AD%C4%8D,_T%C5%99eb%C3%AD%C4%8D_District.jpg
WEB-0474_lantern	WEB-0474_lantern.jpg	Source unknown	Lantern	OBJECTS, TOOLS & TRADES	Lantern (on right) and torch	MVR; φανός; λαμπάς	Realia:5.3	
WEB-0475_torch	WEB-0475_torch.jpg	© Andrew Dunn, CC BY-SA 2.0, via Wikimedia Commons	Torch 	 	Flaming torches 	MVR; fire 		https://commons.wikimedia.org/wiki/File:Lewes_Bonfire,_fox_figures.jpg
WEB-0476_meal	WEB-0476_meal.jpg	Matson Collection, Library of Congress, Public domain	Meal		Family eating at a low table	מֵסַב; שֻׁלְחָן; κατακλίνω; τράπεζα; feast	Realia:5.7	https://hdl.loc.gov/loc.pnp/matpc.22386
WEB-0477_footstool	WEB-0477_footstool.jpg	© Zunkir, CC BY-SA 4.0, via Wikimedia Commons	Footstool		King seated with his feet on a footstool (Lachish relief)	כֶּבֶשׁ; הֲדֹם; ὑποπόδιον	Realia:5.8	https://commons.wikimedia.org/wiki/File:Capture_of_Lachish_-_Sennacherib.jpg
WEB-0478_chair	WEB-0478_chair.jpg	Anthony Huan, CC BY-SA 2.0, via Wikimedia Commons	Chair		Chair without a back (Ashurnasirpal II, wall relief from Nimrud, Iraq, 9th c. BCE, British Museum)	כִסֵּא; מוֹשָׁב; תְּכוּנָה; καθέδρα; πρωτοκαθεδρία	Realia:5.9	https://commons.wikimedia.org/wiki/File:Middle_East-_G9_Assyria_Nineveh_-_44841858665.jpg
WEB-0479_chair	WEB-0479_chair.jpg	© Rama, CC BY-SA 3.0 FR, via Wikimedia Commons	Chair		Chair with a back (Egypt, between 1550 and 1186 BCE, Louvre)	כִסֵּא; מוֹשָׁב; תְּכוּנָה; καθέδρα; πρωτοκαθεδρία	Realia:5.9	https://commons.wikimedia.org/wiki/File:Chair-N_2950-IMG_8158-gradient.jpg
WEB-0480_chair	WEB-0480_chair.jpg	Source unknown	Chair	OBJECTS, TOOLS & TRADES	Drawing of an Egyptian chair with a back	MVR; כִסֵּא; מוֹשָׁב; תְּכוּנָה; καθέδρα; πρωτοκαθεδρία	Realia:5.9	
WEB-0481_handmill	WEB-0481_handmill.jpg	Matson Collection, Library of Congress, Public domain, via Wikimedia Commons	Handmill		Handmill	פֶּלַח; רֵחַיִם; רֶכֶב;	Realia:5.10	https://commons.wikimedia.org/wiki/File:Agriculture,_etc._Primitive_methods_of_rubbing_and_grinding_wheat._Three_types_of_%27rubbers%27_or_grinders._Including_a_present-day_stone_hand_mill_LOC_matpc.02972_(cropped).jpg
WEB-0482_handmill	WEB-0482_handmill.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Handmill		Handmill	פֶּלַח; רֵחַיִם; רֶכֶב;	Realia:5.10	https://commons.wikimedia.org/wiki/File:Stone_Mortar_%26_Grinding_Bowl_(41406255930).jpg
WEB-0483_handmill	WEB-0483_handmill.jpg	© Marcus Cyron, CC BY 3.0, via Wikimedia Commons	Handmill		Woman grinding with a handmill	פֶּלַח; רֵחַיִם; רֶכֶב;	Realia:5.10	https://commons.wikimedia.org/wiki/File:Ancient_egyptian_statuette_of_a_woman_grinding_grain_2.jpg
WEB-0484_millstrone	WEB-0484_millstrone.jpg	Matson Collection, Library of Congress, Public domain, via Wikimedia Commons	Millstone	OBJECTS, TOOLS & TRADES	Millstones of a later type of handmill	MVR; μυλικός; μύλινος; μύλος	Realia:5.10	https://commons.wikimedia.org/wiki/File:Agriculture,_etc._Primitive_methods_of_rubbing_and_grinding_wheat._Three_types_of_%27rubbers%27_or_grinders._Including_a_present-day_stone_hand_mill_LOC_matpc.02972_(cropped).jpg; cropped
WEB-0485_pot	WEB-0485_pot.jpg	© Bukvoed, CC BY 4.0, via Wikimedia Commons	Pot		Ceramic cooking and storage pots	דּוּד; כִּיּוֹר; כְּלִי; סִיר; פָּרוּר; צַלַּחַת; קַלַּחַת; λέβης; ξέστης; τήγανον; χαλκεῖον; χαλκίον; χύτρα	Realia:5.12	https://commons.wikimedia.org/wiki/File:Eretz-Israel-Museum-ceramics-pavilion-35325.jpg
WEB-0486_pot	WEB-0486_pot.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Pot	OBJECTS, TOOLS & TRADES	Metal and ceramic cooking pots	MVR; דּוּד; כִּיּוֹר; כְּלִי; סִיר; פָּרוּר; צַלַּחַת; קַלַּחַת; λέβης; ξέστης; τήγανον; χαλκεῖον; χαλκίον; χύτρα	Realia:5.12	https://commons.wikimedia.org/wiki/File:Bronze_%26_Pottery_Cooking_Pots_from_a_Foreign_Officer%27s_Tomb,_1st_Century_AD_(42316875015).jpg
WEB-0487_mirror	WEB-0487_mirror.jpg	© Louvre Museum, CC BY-SA 2.0 FR, via Wikimedia Commons	Mirror		Hand mirror	מַרְאָה; רְאִי; ἔσοπτρον	Realia:5.14	https://commons.wikimedia.org/wiki/File:Mirror-AO_20181-IMG_0330-black.jpg
WEB-0488_waterskin	WEB-0488_waterskin.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Waterskin		An animal skin was used to hold liquids, typically water or wine	אוֹב; חֵמֶת; נֹאד; נֵבֶל; ἀσκοπυτίνη; ἀσκός; wineskin	Realia:5.15	https://commons.wikimedia.org/wiki/File:Leather_Waterskin,_Cave_of_the_Letters,_Judean_Desert,_132-135_AD_(28349539727).jpg
WEB-0489_carpet	WEB-0489_carpet.jpg	© Grand Parc - Bordeaux, France, CC BY 2.0, via Wikimedia Commons	Carpet		Carpets	גֶּנֶז; מַד; צָפִית; שְׂמִיכָה	Realia:5.17	https://commons.wikimedia.org/wiki/File:A%C3%AFt-ben-Haddou_-_Maroc_-_Morocco_-_Tapis_-_Carpet_-_Marrakech_-_Morocco_-_Maroc_-_Maroko_-_%CE%9C%CE%B1%CF%81%CF%8C%CE%BA%CE%BF_-_Fas_-_Marruecos_-_Marokko_-_%D0%9C%D0%B0%D1%80%D0%BE%D0%BA%D0%BA%D0%BE_-_Photo_Image_Photography_(9123957353).jpg
WEB-0490_flask	WEB-0490_flask.jpg	Metropolitan Museum of Art, CC0, MMA	Flask		Flask	אָסוּךְ; בַּקְבֻּק; ἀλάβαστρον, ἀλάβαστρος	Realia:5.18	https://images.metmuseum.org/CRDImages/gr/original/DP119915.jpg
WEB-0491_vessel_stone	WEB-0491_vessel_stone.jpg	© Zde, CC BY-SA 3.0, via Wikimedia Commons	Stone vessel		Mycenean stone storage jar, Late Bronze Age, 1570-1200 BCE	MVR; λίθινος; ὑδρία		https://upload.wikimedia.org/wikipedia/commons/3/35/Stone_vessel_Mycenaean_NAMA_080886.jpg
WEB-0492_storiage_jar	WEB-0492_storiage_jar.jpg	Metropolitan Museum of Art, CC0, MMA	Jar		Storage jar with lid	צָמִיד	Realia:5.18.1.2.1	https://images.metmuseum.org/CRDImages/an/original/DP-15732-019.jpg
WEB-0493_broken_pottery	WEB-0493_broken_pottery.jpg	© Davidbena, CC BY-SA 4.0, via Wikimedia Commons	Potsherd	OBJECTS, TOOLS & TRADES	Pieces of broken pottery	MVR; חֶרֶשׂ; ὄστρακον	Realia:5.18.1.2.2	https://commons.wikimedia.org/wiki/File:Potsherds_discovered_in_Israel.jpg
WEB-0494_alabaster_oinment_pot	WEB-0494_alabaster_oinment_pot.jpg	© Wellcome Images, UK, CC BY 4.0, via Wikimedia Commons	Alabaster	OBJECTS, TOOLS & TRADES	Alabaster ointment pot (Egypt, 2000-100 BCE)	MVR; ἀλάβαστρος; Egypt, 2000-100 BCE	Realia:5.18.1.3	https://commons.wikimedia.org/wiki/File:Ointment_pot,_Egypt,_2000-100_BCE_Wellcome_L0065469.jpg
WEB-0495_basket	WEB-0495_basket.jpg	© Habib M’henni, CC BY-SA 3.0, via Wikimedia Commons	Basket	OBJECTS, TOOLS & TRADES	Large woven basket for storing and transporting goods	MVR; MRK; σπυρίς; κόφινος	Realia:5.18.2	https://commons.wikimedia.org/wiki/File:Dar_Longo,_Gafsa_juin_2013_08.jpg
WEB-0496_platter	WEB-0496_platter.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Platter		Platter	צַלַּחַת; παροψίς; πίναξ	Realia:5.20.2	https://commons.wikimedia.org/wiki/File:Elegant_Tableware,_1st_Century_(42500921824).jpg
WEB-0497_drinking_bowl_philistine	WEB-0497_drinking_bowl_philistine.jpg	© Hanay, CC BY-SA 3.0, via Wikimedia Commons	Drinking bowl		A Philistine ceramic drinking bowl	MVR; גָּבִיעַ; כּוֹס; סַף; סֵפֶל		https://upload.wikimedia.org/wikipedia/commons/e/eb/Philistine_pottery_Drinking_bowl.JPG
WEB-0498_knife	WEB-0498_knife.jpg	© Chamberi, CC BY-SA 3.0, via Wikimedia Commons	Knife	OBJECTS, TOOLS & TRADES	Knife of iron and wood, Cave of the Letters, Nahal Hever (132-135 CE), Israel Museum	MVR	Realia:5.20.4	https://commons.wikimedia.org/wiki/File:Sickle_knife_key_jars._Cave_of_Letters,_Nahal_Hever._Israel_Museum,_Jerusalem.JPG
WEB-0499_needles	WEB-0499_needles.jpg	© Portable Antiquities Scheme, CC BY-SA 4.0, via Wikimedia Commons	Needles	OBJECTS, TOOLS & TRADES	Roman needles (National Museums Liverpool)	MVR; MRK; τρῆμα; ῥαφίς; βελόνη	Realia:5.21.1	https://commons.wikimedia.org/wiki/File:Roman_needle_(FindID_650682).jpg; cropped
WEB-0501_fringe_en	WEB-0501_fringe_en.jpg	DRosenbach, Public domain, via Wikimedia Commons	Fringe		Fringes on a prayer shawl	tassel; צִיצִת; גָּדִל; κράσπεδον	Realia:6.2.1.1	https://commons.wikimedia.org/wiki/File:Prayer_Shawl.JPG
WEB-0502_robe_pin	WEB-0502_robe_pin.jpg	© Marcus Cyron, CC BY-SA 3.0, via Wikimedia Commons	Robe pin		Robe pin (fibula)	חָח; πόρπη	Realia:6.2.3	https://commons.wikimedia.org/wiki/File:Antikensammlung-Kykladenmuseum_0070.JPG
WEB-0503_loincloth	WEB-0503_loincloth.jpg	Eloquence, Public domain, via Wikimedia Commons	Loincloth		Workers wearing loincloths	אֵזוֹר; חֲגוֹרָה	Realia:6.4	https://commons.wikimedia.org/wiki/File:Maler_der_Grabkammer_des_Rechmir%C3%AA_002.jpg
WEB-0504_garland	WEB-0504_garland.jpg	Metropolitan Museum of Art, Public domain	Garland		Wall painting from the west wall of Room L of the Villa of P. Fannius Synistor (Boscoreale, Roman, ca. 50–40 BCE)	לִוְיָה; צְפִירָה; κισσός; στεφανηφορέω; στέφανος; στεφανόω; στέφος; στέμμα; στέφω;	Realia:6.9	https://images.metmuseum.org/CRDImages/gr/original/DP141474.jpg
WEB-0505_apron_leather	WEB-0505_apron_leather.jpg	© MikiNikoloski, CC BY-SA 3.0, via Wikimedia Commons	Leather apron	OBJECTS, TOOLS & TRADES	Leather apron	MVR; δερμάτινος	Realia:6.10	https://commons.wikimedia.org/wiki/File:Kovac8.JPG; cropped
WEB-0506_veil	WEB-0506_veil.jpg	© Trjames, CC BY-SA 3.0, via Wikimedia Commons	Veil		Wedding dress and veil (Beit Jebrin, northwest of Hebron)	νύμφη; כַּלָּה; צַמָּה; צָעִיף; רְדִיד; רְעָלָה;	Realia:6.12	https://commons.wikimedia.org/wiki/File:OIMPalcost3.jpg
WEB-0507_sandals	WEB-0507_sandals.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Sandal		Leather sandals from the northern palace at Masada, 73 CE	נַעַל, נעל; σανδάλιον; ὑπόδημα, ὑποδέομαι	Realia:6.13	https://commons.wikimedia.org/wiki/File:Sandals,_Braids_of_Hair,_%26_Comb,_Northern_Palace,_Masada,_73_AD_(42500848064).jpg
WEB-0508_wristband	WEB-0508_wristband.jpg	© Osama Shukir Muhammed Amin FRCP(Glasg), CC BY-SA 4.0, via Wikimedia Commons	Wristband		Bands of cloth worn on the wrist were thought to have protective power	כֶּסֶת	Realia:6.14	https://commons.wikimedia.org/wiki/File:Ashurnasirpal_II_performs_a_religious_ritual._From_Nimrud,_Iraq._865-860_BCE._British_Museum.jpg
WEB-0509_stringed_instruments	WEB-0509_stringed_instruments.jpg	Encyclopaedia Biblica, 1903, Public domain, via archive.org	Stringed instruments		An Egyptian band plays a variety of stringed instruments	מֵן; נֵבֶל; קַתְרוֹס; κιθάρα; κιθαρίζω; κιθαρῳδός; νάβλα; ψαλτήριον; פְּסַנְתֵּרִין; כִּנּוֹר; שַׂבְּכָא; κινύρα	Realia:7.2	https://archive.org/details/encyclopaediabiblicavol4qtoz/Encyclopaedia%20Biblica%20Vol%203%20L%20to%20P/page/n301/
WEB-0510_lyre	WEB-0510_lyre.jpg	© Carole Raddato from FRANKFURT, Germany, CC BY-SA 2.0, via Wikimedia Commons	Lyre		Fresco of a woman playing the lyre (Pompeii, 50-79 CE, British Museum)	κιθάρα; κιθαρίζω; κιθαρῳδός;	Realia:7.2.2	https://commons.wikimedia.org/wiki/File:Fresco_of_a_woman_playing_the_lyre,_AD_50-79,_from_Pompeii,_British_Museum_(14812207287).jpg
WEB-0511_horn_ram	WEB-0511_horn_ram.jpg	© Olve Utne, CC BY-SA 2.5, via Wikimedia Commons	Ram's horn		A small shofar made from a ram's horn	MVR; יוֹבֵל; קֶרֶן; שׁוֹפָר; תָּקוֹעַ; σάλπιγξ	Realia:7.3.1	https://commons.wikimedia.org/wiki/File:Liten_askenasisk_sjofar_5380.jpg
WEB-0512_flute	WEB-0512_flute.jpg	Vassil, CC0, via Wikimedia Commons	Flute		A flute made of bone, around 2500 BCE (Musée de la musique, Paris)	αὐλός; αὐλητής; αὐλέω; עוּגָב; חָלִיל; מַשְׁרוֹקִי; נְחִילֹות;	Realia:7.3.3	https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_de_la_musique_Paris_10022019_Flute_en_os_de_vautour_2500_av_JC_Aveyron_0805.jpg
WEB-0513_bagpipe_en	WEB-0513_bagpipe_en.jpg	Cyclopaedia of Biblical, Theological and Ecclesiastical Literature, Harper 1888, Public domain	Bagpipe	OBJECTS, TOOLS & TRADES	Bagpipe	MVR	Realia:7.3.4	https://archive.org/details/McClintock.JStrongJCyclopaediaOfBiblicalTheologicalAndEcclesiasticalLiteratureVol061882/page/n785/mode/2up
WEB-0514_cymbals	WEB-0514_cymbals.jpg	© Finoskov, CC BY-SA 4.0, via Wikimedia Commons	Cymbals	OBJECTS, TOOLS & TRADES	Cymbals	MVR	Realia:7.4.2	https://commons.wikimedia.org/wiki/File:Pomp%C3%A9i_(N%C3%AEmes)_44_paire_de_cymbalettes.jpg
WEB-0515_shaker	WEB-0515_shaker.jpg	Metropolitan Museum of Art, CC0, via Wikimedia Commons	Shaker	OBJECTS, TOOLS & TRADES	A shaker (rattle)	מְנַעַנְעִים	Realia:7.4.4	https://commons.wikimedia.org/wiki/File:Openwork_rattle_MET_me34_126_54.jpg
WEB-0516_drum	WEB-0516_drum.jpg	Gary Todd, Israel Museum, CC0, via Wikimedia Commons	Drum		Women beating hand drums	תֹּף; תפף; τύμπανον	Realia:7.4.6	https://commons.wikimedia.org/wiki/File:Pottery_Drummer_Figurines,_8th-7th_Century_BC_(29346960908).jpg
WEB-0517_ship	WEB-0517_ship.jpg	© Deutsches Museum, Munich, Germany, via Wikimedia Commons	Ship	OBJECTS, TOOLS & TRADES	A Greek warship with many oars	MVR; מָשֹׁוט; שׁוט ; שַׁיִט ; οἴαξ; πηδάλιον; τριήρης; στόλος	Realia:8.1	
WEB-0518_basket	WEB-0518_basket.jpg	Don Ellens, The Tabernacle of Israel, Harris, Jones 1888, Public domain	Basket	OBJECTS, TOOLS & TRADES	Reed basket	תֵּבָה	Realia:8.1.1	https://archive.org/details/tabernacleofisra00strorich/page/90/mode/2up?q=ark
WEB-0519_raft	WEB-0519_raft.jpg	Austen Henry Layard, Nineveh and Babylon: a narrative of a second expedition to Assyria during the years 1849, 1850, and 1851, Public domain, via archive.org	Raft	OBJECTS, TOOLS & TRADES	A man fishes from a raft made of inflated animal skins	MVR	Realia:8.1.2	
WEB-0520_ark_noah	WEB-0520_ark_noah.jpg	Don Ellens, The Tabernacle of Israel, Harris, Jones 1888, Public domain	Ark (Noah)	OBJECTS, TOOLS & TRADES	Noah's Ark - Artist's conception	MVR	Realia:8.1.3	https://archive.org/details/tabernacleofisra00strorich/page/88/mode/2up?q=ark
WEB-0521_anchor	WEB-0521_anchor.jpg	© Bukvoed, CC BY 3.0, via Wikimedia Commons	Anchor		Iron anchor	ἄγκυρα	Realia:8.1.6	https://commons.wikimedia.org/wiki/File:Nahsholim-Tel-Dor-3208.jpg
WEB-0522_anchor	WEB-0522_anchor.jpg	© Deror avi, CC BY-SA 3.0, via Wikimedia Commons	Anchor	OBJECTS, TOOLS & TRADES	Stone anchor, with a hole for the rope	MVR; ἄγκυρα	Realia:8.1.6	https://commons.wikimediaCC BY-SA 3.0.org/wiki/File:NMMI_IMG_8676.JPG
WEB-0523_boat	WEB-0523_boat.jpg	Metropolitan Museum of Art, Public domain, MMA	Boat		Boat propelled and steered by oars (Egyptian, ca. 1981–1975 BCE)	πηδάλιον; οἴαξ	Realia:8.1.8	https://images.metmuseum.org/CRDImages/eg/original/DP249000.jpg
WEB-0524_wheel_en	WEB-0524_wheel_en.jpg	Gary Todd, Public domain, Flickr	Wheel		Hub, spoke, and rim of a wheel	אוֹפַן; גַּלְגַּל; גִּלְגָּל; τροχός; חִשּׁוּר; חִשּׁוּק; גַּב	Realia:8.3	https://www.flickr.com/photos/101561334@N08/27978964007/in/album-72157698062304795/
WEB-0525_axle_en	WEB-0525_axle_en.jpg	Cyclopaedia of Biblical, Theological and Ecclesiastical Literature, Harper 1888, Public domain	Axle	OBJECTS, TOOLS & TRADES	The axle holds the wheels in place so that they can turn freely	MVR	Realia:8.3	https://archive.org/details/McClintock.JStrongJCyclopaediaOfBiblicalTheologicalAndEcclesiasticalLiteratureVol011880/page/n585/mode/2up
WEB-0526_saddle	WEB-0526_saddle.jpg	© Aziz Kingrani, CC BY-SA 4.0, via Wikiedia Commons	Saddle 	 	This frame allow the rider to sit on the camel 	 	Realia:8.4	https://commons.wikimedia.org/wiki/File:Saddle_for_camels.jpg
WEB-0527_bread_tandir	WEB-0527_bread_tandir.jpg	© jeffreyw, CC BY 2.0, via Wikimedia Commons	Bread	OBJECTS, TOOLS & TRADES	A stack of flat bread (pita)	MVR; MRK; ἄρτος; food		https://commons.wikimedia.org/wiki/File:Tand%C4%B1r_bread.jpg
WEB-0528_bread_unleavened	WEB-0528_bread_unleavened.jpg	© Edsel Little, CC BY-SA 2.0, via Wikimedia Commons	Unleavened bread		Unleavened bread	ἄζυμος; מַצָּה	Realia:9.4.4	https://commons.wikimedia.org/wiki/File:Three_matzos_stacked.jpg
WEB-0529_signet_ring	WEB-0529_signet_ring.jpg	Metropolitan Museum of Art, Public domain, MMA	Signet ring		Signet ring	חתם; חוֹתָם; חוֹתֶמֶת; עִזְקָא; טַבַּעַת; δακτύλιος;  σφραγίς; σφραγίζω; κατασφραγίζω; χρυσοδακτύλιος; consigno; signaculum; signo; supersignabitur	Realia:10.2	
WEB-0530_assorted_jewelry	WEB-0530_assorted_jewelry.jpg	Metropolitan Museum of Art, Public domain, MMA	Assorted jewelry		Assorted jewelry	חֲלִי, חֶלְיָה, כְּלִי, עֲדִי, תּוֹר, κόσμος, χρυσίον	Realia:10.5	https://images.metmuseum.org/CRDImages/gr/original/DT283.jpg
WEB-0531_earrings_gold	WEB-0531_earrings_gold.jpg	Metropolitan Museum of Art, Public domain, MMA	Earrings		Gold earrings	עָגִיל; נֶזֶם;	Realia:10.5.1	https://images.metmuseum.org/CRDImages/gr/original/DT333007.jpg
WEB-0532_bracelets_gold	WEB-0532_bracelets_gold.jpg	Walters Art Museum, Public domain, CC BY-SA 3.0, via Wikimedia Commons	Bracelet	OBJECTS, TOOLS & TRADES	Bracelets with antelope-head ends	MVR;	Realia:10.5.2	https://commons.wikimedia.org/wiki/File:Greek_-_Pair_of_Bracelets_with_Antelope-Heads_-_Walters_572021,_572022_-_Group.jpg
WEB-0533_necklace	WEB-0533_necklace.jpg	© Wolfgang Sauber, CC BY-SA 3.0, via Wikimedia Commons	Necklace		Necklaces	ענק; עֲנָק; צַוָּרֹון; רָבִיד; חֲרוּזִים; כּוּמָז	Realia:10.5.4	https://commons.wikimedia.org/wiki/File:AMI_-_Schmuck_2.jpg
WEB-0534_impala	WEB-0534_impala.jpg	CC0, Pixabay	Impala	NATURAL WORLD	Impala	MVR	Fauna:2.15	https://pixabay.com/images/id-1029784/ cropped
WEB-0535_incense_altar_roman	WEB-0535_incense_altar_roman.jpg	Daderot, CC0, via Wikimedia Commons	Incense altar 	 	A Roman terracotta altar for burning incense (Turkey, 1st-2nd C. CE) 	MVR; חַמָּן 	Realia:4.6	https://upload.wikimedia.org/wikipedia/commons/7/7f/Altar_for_burning_incense,_Roman,_Smyrna,_modern_Izmir,_Turkey,_1st_or_2nd_century_AD,_terracotta_-_Spurlock_Museum,_UIUC_-_DSC05772.jpg
WEB-0536_indian_elephant	WEB-0536_indian_elephant.jpg	© Jayanand Govindaraj, CC BY-SA 2.0, via Wikimedia Commons	Elephant	NATURAL WORLD	Indian elephant	MVR	Fauna:2.14	https://commons.wikimedia.org/wiki/File:WEB-0536_indian_elephant.jpg
WEB-0537_ishtar_gate	WEB-0537_ishtar_gate.jpg.jpg	© David Stanley (http://ssl.panoramio.com/photo/130242896), CC BY-SA 3.0, via Wikimedia Commons	Babylon		A replica of the Ishtar Gate of ancient Babylon	MVR		https://commons.wikimedia.org/wiki/File:WEB-0537_ishtar_gate.jpg.jpg
WEB-0538_mount_of_olives	WEB-0538_mount_of_olives.jpg	© Andrew Shiva / Wikipedia, via Wikimedia Commons	Mount of Olives		Aerial view of the Mount of Olives in Jerusalem (view from the south)	MVR		https://commons.wikimedia.org/wiki/File:WEB-0538_mount_of_olives.jpg
WEB-0539_olive_oil	WEB-0539_olive_oil.jpg	© Alex Ex, CC BY-SA 3.0, via Wikimedia Commons	Olive oil		Olive oil in a bottle	MVR; זַיִת; ἔλαιον		https://upload.wikimedia.org/wikipedia/commons/e/e9/WEB-0539_olive_oil.jpg
WEB-0540_ivy	WEB-0540_ivy.jpg	© Staszek99, CC BY-SA 3.0, via Wikimedia Commons	Ivy	NATURAL WORLD	Ivy climbing a tree	MVR	Flora:1.10	https://commons.wikimedia.org/wiki/File:Puszcza_Notecka22.JPG
WEB-0541_jackal	WEB-0541_jackal.jpg	© Yathin S Krishnappa, CC BY-SA 3.0, via Wikimedia Commons	Jackal	NATURAL WORLD	A jackal guards its meal	MVR; אֹחַ; אִי; שׁוּעָל; תַּן; ἀλώπηξ	Fauna:2.22	https://commons.wikimedia.org/wiki/File:2012-bb-jackal-1.jpg
WEB-0542_jackdaw	WEB-0542_jackdaw.jpg	CC0, Pixabay	Jackdaw	NATURAL WORLD	Jackdaw (corvus monedula)	MVR; קָאָת	Fauna:3.13	https://pixabay.com/images/id-164958/
WEB-0543_jacob_cenotaph	WEB-0543_jacob_cenotaph.jpg	Matson Collection, Library of Congress, Public domain, via Wikimedia Commons	Jacob		The traditional site of the tombs of Jacob and Leah at Machpelah (Hebron)	MVR; מַכְפֵּלָה		https://commons.wikimedia.org/wiki/File:Hebron_and_surroundings._Machpelah._Tombs_of_Jacob_%26_Leah._Domes_over_cenotaphs_LOC_matpc.23168.png
